,text,cleaned,polarity,subjectivity,sentiment,neg,neu,pos,compound,text_len,text_word_count
180,"Emmanuel Petit: ""Then there was panic buying at the end of the window, with Pierre-Emerick Aubameyang. I can understand the situation wasn’t easy with everything going on off the pitch, but you’re still #Chelsea. You’re still playing in the Champions League.""

(@compare_bet)",emmanuel petit then there was panic buying at the end of the window with pierre emerick aubameyang can understand the situation wasn easy with everything going on off the pitch but you re still chelsea you re still playing in the champions league bet ,0.43333333333333335,0.8333333333333334,positive,0.042,0.786,0.172,0.765,251,44
181,"Emmanuel Petit: ""If you put away the troubles with Roman Abramovich, they had so many defenders at the end of their contract, and ended up losing some of these players. How can you lose players for free, if you’re #Chelsea? You need to anticipate these things.""

(@compare_bet)",emmanuel petit if you put away the troubles with roman abramovich they had so many defenders at the end of their contract and ended up losing some of these players how can you lose players for free if you re chelsea you need to anticipate these things bet ,0.45,0.65,negative,0.148,0.765,0.087,-0.5302,256,48
182,"Next page »Although release cla...

#Mancity #ManchesterCity #EPL #premierleague, #livematch, #livestream, #skysports, #epl, #epl2023, #ManchesterUnited, #premierleaguetable, #epltable, #eplfixtures, #liverpool, #chelsea, #Ars...
https://t.co/R0pgxOAW2e",next page although release cla mancity manchestercity epl premierleague livematch livestream skysports epl epl2023 manchesterunited premierleaguetable epltable eplfixtures liverpool chelsea ars ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,194,21
183,"Antonio Conte is interested in becoming ...

#premierleague, #livematch, #livestream, #skysports, #Manchsetercity, #epl, #epl2023, #ManchesterUnited, #premierleaguetable, #epltable, #eplfixtures, #liverpool, #chelsea, #Arsenal, #...
https://t.co/0sOHeRAqFQ",antonio conte is interested in becoming premierleague livematch livestream skysports manchsetercity epl epl2023 manchesterunited premierleaguetable epltable eplfixtures liverpool chelsea arsenal ,0.35,0.675,positive,0.0,0.876,0.124,0.4019,195,20
184,"Manchest...

#Mancity #ManchesterCity #EPL #premierleague, #livematch, #livestream, #skysports, #epl, #epl2023, #ManchesterUnited, #premierleaguetable, #epltable, #eplfixtures, #liverpool, #chelsea, #Arsenal, #eplresults, #epllives...
https://t.co/01rt2gGVa9",manchest mancity manchestercity epl premierleague livematch livestream skysports epl epl2023 manchesterunited premierleaguetable epltable eplfixtures liverpool chelsea arsenal eplresults epllives ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,196,19
185,Chelsea told powerhouse to become big star – Sterling says #ChelseaFC #Chelsea #StamfordBridge #CFCLive https://t.co/IQ3voYdtCB,chelsea told powerhouse to become big star sterling says chelseafc chelsea stamfordbridge cfclive ,0.0,0.1,neutral,0.0,1.0,0.0,0.0,98,13
186,"If jobs with titles like ""Multi-Unit Leader"" sound appealing to you, follow us to hear about these types of opportunities in #Chelsea, AL. #BusinessMgmt",if jobs with titles like multi unit leader sound appealing to you follow us to hear about these types of opportunities in chelsea al businessmgmt,0.45,0.45,positive,0.0,0.819,0.181,0.6249,145,25
187,I have to say i really hate the Real Madrid women's team. I can't stand them since they betrayed their colleagues by going to the national team. #Vidaout #UWCL #RealMadrid #chelsea #Barcelona @UWCL,i have to say really hate the real madrid women team can stand them since they betrayed their colleagues by going to the national team vidaout uwcl realmadrid chelsea barcelona ,-0.30000000000000004,0.6000000000000001,negative,0.228,0.772,0.0,-0.8399,177,30
188,"🔷🤝📲🌎📡   There's Millions of active #Chelsea Fans all over the world  on Twitter!! Simply Like, Retweet &amp; Comment so we can all find eachother  https://t.co/HTHmquMtz6  🤝🔵   #Chelseafollowtrain   #Cfc", there millions of active chelsea fans all over the world on twitter simply like retweet amp comment so we can all find eachother chelseafollowtrain cfc,-0.06666666666666667,0.47857142857142854,positive,0.0,0.816,0.184,0.6369,152,25
189,"BBC pundit Ian Wright believes Brighton ...

#premierleague, #livematch, #livestream, #skysports, #Manchsetercity, #epl, #epl2023, #ManchesterUnited, #premierleaguetable, #epltable, #eplfixtures, #liverpool, #chelsea, #Arsenal, #...
https://t.co/caj5yqYBeh",bbc pundit ian wright believes brighton premierleague livematch livestream skysports manchsetercity epl epl2023 manchesterunited premierleaguetable epltable eplfixtures liverpool chelsea arsenal ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,195,20
190,@ralpha060461 Still probably better for our #Chelsea than Lukaku🤣, still probably better for our chelsea than lukaku ,0.5,0.5,positive,0.0,0.707,0.293,0.4404,51,8
191,Bring Hazard back to the bridge man! I miss watching him ball ⚽️ #Belgium #Chelsea #Hazard,bring hazard back to the bridge man miss watching him ball belgium chelsea hazard,0.0,0.0,negative,0.11,0.89,0.0,-0.1531,81,14
192,"Valm Silicone Based Personal Lubricant - Ultra Long Lasting - Sex Lube for Women, Men, and Couples - FHPMWJL

https://t.co/nktVLkrs6B

#pro #chelsea #hazard #yaleuniversity #coconutmilk #petition #profit #courage #gym #river #photo #jameswoods #mark #tastelifehere https://t.co/2abSEFl0De",valm silicone based personal lubricant ultra long lasting sex lube for women men and couples fhpmwjl pro chelsea hazard yaleuniversity coconutmilk petition profit courage gym river photo jameswoods mark tastelifehere ,-0.016666666666666666,0.2333333333333333,positive,0.0,0.821,0.179,0.7269,217,30
193,"Jonathan David might be a striker worth watching for #Chelsea 🤔

#FIFAWorldcup",jonathan david might be striker worth watching for chelsea fifaworldcup,0.3,0.1,positive,0.0,0.826,0.174,0.2263,71,10
194,"Robert Kalfin, Founder of an Adventurous Theater, Dies at 89

#Chelsea 

https://t.co/Rq4ncDse94 https://t.co/n54V40iB29",robert kalfin founder of an adventurous theater dies at 89 chelsea ,0.5,0.9,positive,0.0,0.806,0.194,0.34,67,11
195,"Fabrizio Romano CONFIRMS!✅Chelsea FC RACE for JANUARY DEAL💙Endrick Chelsea TRANSFER DONE🔜!🤩Palmeiras
https://t.co/XfVdGFnh6t

#Romano #Fabrizio #FabrizioRomano #CFC #Chelsea #Endrick #Palmeiras #endrick",fabrizio romano confirms chelsea fc race for january deal endrick chelsea transfer done palmeiras romano fabrizio fabrizioromano cfc chelsea endrick palmeiras endrick,0.0,0.0,neutral,0.0,1.0,0.0,0.0,166,22
196,Chelsea vs Real Madrid is on YouTube: DAZN UEFA Women's Champions League. With commentary from Emma Jones (commentator). Co-commentator is Helen Ward.  For more details see https://t.co/5dhoNX4j28 #Chelsea #RealMadrid #YouTubeDAZNUEFAWomensChampionsLeague,chelsea vs real madrid is on youtube dazn uefa women champions league with commentary from emma jones commentator co commentator is helen ward for more details see chelsea realmadrid youtubedaznuefawomenschampionsleague,0.35,0.4,positive,0.0,0.895,0.105,0.5267,219,30
197,"👋😁   There's Millions of active #Chelsea Fans all over the world  on Twitter!! Simply Like, Retweet &amp; Comment so we can all find eachother  https://t.co/HTHmquMtz6  🤝🔵   #Chelseafollowtrain   #Cfc", there millions of active chelsea fans all over the world on twitter simply like retweet amp comment so we can all find eachother chelseafollowtrain cfc,-0.06666666666666667,0.47857142857142854,positive,0.0,0.816,0.184,0.6369,152,25
198,"#Chelsea have gone cold on Cristiano Ronaldo, but if Todd Boehly decided to change his mind he would take some stopping.

(@MirrorFootball)", chelsea have gone cold on cristiano ronaldo but if todd boehly decided to change his mind he would take some stopping ,-0.6,1.0,negative,0.087,0.913,0.0,-0.2263,119,21
199,🚨~ #Chelsea are NOT planning a move for #CristianoRonaldo. [@TeleFootball], chelsea are not planning move for cristianoronaldo ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,52,7
200,"Live match Chelsea v Real Madrid EUROPE CHAMPIONS LEAGUE WOMEN

Link 🔴 https://t.co/w9O3b3xmqz

#Chelsea #RealMadrid https://t.co/iSyTH03pEm",live match chelsea real madrid europe champions league women link chelsea realmadrid ,0.16818181818181818,0.4,positive,0.0,0.764,0.236,0.5267,85,12
201,"Part 2.

1. Declan Rice
2. Rafael Leao
3. Jude Bellingham
4. Mohamed Simaken
5. Robert Sanchez
6. Jeremie Frimpong
7. Christopher Nkunku
8. Denzel Dumfries
9. Josko Gvardiol
10. Edson Alvarez

Either 2 or 3 from the list will be #Chelsea player In January😉💙",part 2 1 declan rice 2 rafael leao 3 jude bellingham 4 mohamed simaken 5 robert sanchez 6 jeremie frimpong 7 christopher nkunku 8 denzel dumfries 9 josko gvardiol 10 edson alvarez either 2 or 3 from the list will be chelsea player in january ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,242,45
202,#Chelsea need #Hazard back https://t.co/wICOuzLbEq, chelsea need hazard back ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,26,4
203,#Chelsea #cfc @chelseafc planning to sign Declan Rice? https://t.co/E4g65ymszG #Rice #DeclanRice @deadlinedaylive @brfootball, chelsea cfc planning to sign declan rice rice declanrice ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,58,9
204,"🚨New video out now!! Make sure you check out the latest Chelsea transfer news 👇

https://t.co/DrTCvoRZ1w

Every click on the link really helps so smash the likes + subscribe 👊🏻

#CFC #Chelsea #PremierLeague #Fifaworldcup https://t.co/E9OpKnCGWw", new video out now make sure you check out the latest chelsea transfer news every click on the link really helps so smash the likes subscribe cfc chelsea premierleague fifaworldcup ,0.33409090909090905,0.6108585858585859,positive,0.0,0.766,0.234,0.8051,181,30
205,Chelsea to sign Nkunku in summer and Blues make Ronaldo decision #Chelsea #WeAreBlues #CFCFamily https://t.co/hCpCzWA5JQ,chelsea to sign nkunku in summer and blues make ronaldo decision chelsea weareblues cfcfamily ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,94,14
206,#Chelsea #cfc @chelseafc to swoop for Netherlands defender? https://t.co/jpSr2vdzVk #Dumfries #DenzelDumfries @deadlinedaylive @brfootball, chelsea cfc to swoop for netherlands defender dumfries denzeldumfries ,0.0,0.0,positive,0.0,0.851,0.149,0.1027,71,9
207,"Liverpool have been in contact ...

#premierleague, #livematch, #livestream, #skysports, #lıverpool, #epl, #epl2023, #ManchesterUnited, #lfc, #epltable, #eplfixtures, #liverpool, #chelsea, #Arsenal, #eplresults, #epllivesc...
https://t.co/NjAl8R9SRe",liverpool have been in contact premierleague livematch livestream skysports verpool epl epl2023 manchesterunited lfc epltable eplfixtures liverpool chelsea arsenal eplresults epllivesc ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,185,21
208,"🚨 #Chelsea are targeting Declan Rice from West Ham, Rafa Leao from AC Milan, Jude Bellingham from Dortmund, Mohamed Simaken from RB Leipzig, Robert Sanchez from Brighton, and Jeremie Frimpong from Bayer Leverkusen.
#CFC

Via @siphillipssport", chelsea are targeting declan rice from west ham rafa leao from ac milan jude bellingham from dortmund mohamed simaken from rb leipzig robert sanchez from brighton and jeremie frimpong from bayer leverkusen cfc via ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,215,34
209,#Chelsea #cfc @chelseafc make January transfer decision on Ronaldo https://t.co/976ZlXXQMK #Ronaldo #CristianoRonaldo @deadlinedaylive @brfootball, chelsea cfc make january transfer decision on ronaldo ronaldo cristianoronaldo ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,80,10
210,"Following Argentina’s disastrous displa...

#Mancity #ManchesterCity #EPL #premierleague, #livematch, #livestream, #skysports, #epl, #epl2023, #ManchesterUnited, #premierleaguetable, #epltable, #eplfixtures, #liverpool, #chelsea, #Ars...
https://t.co/GdARVkwsUR",following argentina disastrous displa mancity manchestercity epl premierleague livematch livestream skysports epl epl2023 manchesterunited premierleaguetable epltable eplfixtures liverpool chelsea ars ,-0.35,0.45,negative,0.17,0.83,0.0,-0.5994,201,20
211,🔵🔵⚽️   TURN MY NOTIFICATIONS ON❗️❗️Theres a good service on the  #ChelseaFollowTrain https://t.co/GrDSH1okkW 💙 🤝 🌍    #Chelsea #Cfc, turn my notifications on theres good service on the chelseafollowtrain chelsea cfc,0.7,0.6000000000000001,positive,0.0,0.791,0.209,0.4404,83,12
212,"#PapaJohnsTrophy 

Winners 

#Burton Albion 
#Cheltenham 
#Lincoln 
#MKDons 
#Plymouth 
#Stevenage 
#ManchesterUnited 
#Accrington 
#Chelsea U-21 
#Salford 
#Wimbledon 
#Bolton 
#Portsmouth 

#SupportSmallStreamers 
#supportiseverything 
#SupportSmallBusinesses
#twitchstreamer", papajohnstrophy winners burton albion cheltenham lincoln mkdons plymouth stevenage manchesterunited accrington chelsea 21 salford wimbledon bolton portsmouth supportsmallstreamers supportiseverything supportsmallbusinesses twitchstreamer,0.0,0.0,positive,0.0,0.866,0.134,0.4767,238,21
213,"Liverpo...

#premierleague, #livematch, #livestream, #skysports, #lıverpool, #epl, #epl2023, #ManchesterUnited, #lfc, #epltable, #eplfixtures, #liverpool, #chelsea, #Arsenal, #eplresults, #epllivescores, #Astonvilla, #pltable, #...
https://t.co/lgPEkQqvJD",liverpo premierleague livematch livestream skysports verpool epl epl2023 manchesterunited lfc epltable eplfixtures liverpool chelsea arsenal eplresults epllivescores astonvilla pltable ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,185,19
214,"West Ham are on a roll at the moment and...

#premierleague, #livematch, #livestream, #skysports, #Manchsetercity, #epl, #epl2023, #ManchesterUnited, #premierleaguetable, #epltable, #eplfixtures, #liverpool, #chelsea, #Arsenal, #epl...
https://t.co/P4eYQsStTt",west ham are on roll at the moment and premierleague livematch livestream skysports manchsetercity epl epl2023 manchesterunited premierleaguetable epltable eplfixtures liverpool chelsea arsenal epl ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,198,24
215,"I’m selling 3x tickets for Chelsea v Bournemouth

Tuesday , 27  November 2022 05:30 PM

#premierleague  #Ticketmaster #Chelsea #Bournemouth #afcbournemouth #ChelseaFC",i selling 3x tickets for chelsea bournemouth tuesday 27 november 2022 05 30 pm premierleague ticketmaster chelsea bournemouth afcbournemouth chelseafc,0.0,0.0,neutral,0.0,1.0,0.0,0.0,150,20
216,#Chelsea #cfc @chelseafc attacker preparing for January exit https://t.co/r7csRT55RI #Ziyech #HakimZiyech @deadlinedaylive @brfootball, chelsea cfc attacker preparing for january exit ziyech hakimziyech ,0.0,0.0,negative,0.316,0.684,0.0,-0.5719,68,9
217,"Your #Chelsea XI to face Real Madrid at Kingsmeadow this evening. #CFCW #UWCL 

Retweet if you want to watch the match, so that I can drop the link for you people. 👇💯💙 https://t.co/xa4kGzZ3Jm",your chelsea xi to face real madrid at kingsmeadow this evening cfcw uwcl retweet if you want to watch the match so that can drop the link for you people ,0.2,0.30000000000000004,negative,0.075,0.884,0.041,-0.2648,154,30
218,"Manchester City could go top of...

#Mancity #ManchesterCity #EPL #premierleague, #livematch, #livestream, #skysports, #epl, #epl2023, #ManchesterUnited, #premierleaguetable, #epltable, #eplfixtures, #liverpool, #chelsea, #Ar...
https://t.co/GvCEdsEQBF",manchester city could go top of mancity manchestercity epl premierleague livematch livestream skysports epl epl2023 manchesterunited premierleaguetable epltable eplfixtures liverpool chelsea ar ,0.5,0.5,positive,0.0,0.921,0.079,0.2023,194,22
219,Batshauyi is starting for Belgium…if he ends with more goals than Lukaku do we keep him instead? #chelsea,batshauyi is starting for belgium if he ends with more goals than lukaku do we keep him instead chelsea,0.25,0.3,neutral,0.0,1.0,0.0,0.0,103,19
220,"Liverpoo...

#premierleague, #livematch, #livestream, #skysports, #lıverpool, #epl, #epl2023, #ManchesterUnited, #lfc, #epltable, #eplfixtures, #liverpool, #chelsea, #Arsenal, #eplresults, #epllivescores, #Astonvilla, #pltable, #c...
https://t.co/vIfUbijVxc",liverpoo premierleague livematch livestream skysports verpool epl epl2023 manchesterunited lfc epltable eplfixtures liverpool chelsea arsenal eplresults epllivescores astonvilla pltable ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,186,19
